T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_458
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_447
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_226
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_723
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_723
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_202
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_2,T-CA-CA_3-FOODS-FOODS_2-FOODS_2_326
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_226
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_282
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_739
T,T-TX,T-TX-TX_2,T-TX-TX_2-HOUSEHOLD,T-TX-TX_2-HOUSEHOLD-HOUSEHOLD_1,T-TX-TX_2-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_447
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_804
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_741
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_096
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_541
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_2,T-CA-CA_3-FOODS-FOODS_2-FOODS_2_347
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_2,T-WI-WI_2-FOODS-FOODS_2-FOODS_2_398
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_389
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_499
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_448
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_303
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_1,T-CA-CA_2-FOODS-FOODS_1-FOODS_1_218
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_1,T-TX-TX_2-FOODS-FOODS_1-FOODS_1_218
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_233
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_607
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_134
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_516
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_714
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_2,T-WI-WI_3-FOODS-FOODS_2-FOODS_2_326
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_288
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_1,T-CA-CA_3-FOODS-FOODS_1-FOODS_1_218
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_3,T-WI-WI_3-FOODS-FOODS_3-FOODS_3_547
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_2,T-TX-TX_1-FOODS-FOODS_2-FOODS_2_181
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_635
T,T-WI,T-WI-WI_2,T-WI-WI_2-HOUSEHOLD,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_465
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_714
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_135
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_282
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_3,T-WI-WI_3-FOODS-FOODS_3-FOODS_3_007
T,T-TX,T-TX-TX_3,T-TX-TX_3-HOUSEHOLD,T-TX-TX_3-HOUSEHOLD-HOUSEHOLD_1,T-TX-TX_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_521
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_681
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_491
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_811
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_1,T-WI-WI_3-FOODS-FOODS_1-FOODS_1_218
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_030
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_120
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_389
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_376
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_080
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_744
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_3,T-WI-WI_3-FOODS-FOODS_3-FOODS_3_318
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_3,T-WI-WI_3-FOODS-FOODS_3-FOODS_3_811
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_499
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_1,T-CA-CA_2-FOODS-FOODS_1-FOODS_1_012
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_154
T,T-CA,T-CA-CA_1,T-CA-CA_1-HOBBIES,T-CA-CA_1-HOBBIES-HOBBIES_1,T-CA-CA_1-HOBBIES-HOBBIES_1-HOBBIES_1_048
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_746
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_714
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_226
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_521
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_1,T-WI-WI_1-FOODS-FOODS_1-FOODS_1_085
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_760
T,T-CA,T-CA-CA_1,T-CA-CA_1-HOUSEHOLD,T-CA-CA_1-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_1-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_334
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_135
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_313
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_042
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_403
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_339
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_1,T-WI-WI_3-FOODS-FOODS_1-FOODS_1_096
T,T-WI,T-WI-WI_2,T-WI-WI_2-HOUSEHOLD,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_303
T,T-WI,T-WI-WI_3,T-WI-WI_3-HOUSEHOLD,T-WI-WI_3-HOUSEHOLD-HOUSEHOLD_1,T-WI-WI_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_459
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_498
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_086
T,T-CA,T-CA-CA_4,T-CA-CA_4-FOODS,T-CA-CA_4-FOODS-FOODS_3,T-CA-CA_4-FOODS-FOODS_3-FOODS_3_587
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_811
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_191
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_499
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_319
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_455
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_2,T-TX-TX_2-FOODS-FOODS_2-FOODS_2_152
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_516
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_668
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_2,T-CA-CA_3-FOODS-FOODS_2-FOODS_2_197
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_756
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_1,T-WI-WI_2-FOODS-FOODS_1-FOODS_1_204
T,T-TX,T-TX-TX_1,T-TX-TX_1-HOUSEHOLD,T-TX-TX_1-HOUSEHOLD-HOUSEHOLD_1,T-TX-TX_1-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_334
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_351
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_458
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_362
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_362
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_277
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_2,T-WI-WI_2-FOODS-FOODS_2-FOODS_2_016
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_282
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_711
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_744
T,T-TX,T-TX-TX_1,T-TX-TX_1-HOUSEHOLD,T-TX-TX_1-HOUSEHOLD-HOUSEHOLD_1,T-TX-TX_1-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_459
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_318
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_816
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_3,T-TX-TX_1-FOODS-FOODS_3-FOODS_3_499
T,T-TX,T-TX-TX_3,T-TX-TX_3-HOUSEHOLD,T-TX-TX_3-HOUSEHOLD-HOUSEHOLD_1,T-TX-TX_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_334
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_506
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_3,T-WI-WI_3-FOODS-FOODS_3-FOODS_3_458
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_362
T,T-WI,T-WI-WI_3,T-WI-WI_3-HOUSEHOLD,T-WI-WI_3-HOUSEHOLD-HOUSEHOLD_1,T-WI-WI_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_334
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_2,T-WI-WI_2-FOODS-FOODS_2-FOODS_2_371
T,T-WI,T-WI-WI_3,T-WI-WI_3-FOODS,T-WI-WI_3-FOODS-FOODS_3,T-WI-WI_3-FOODS-FOODS_3-FOODS_3_491
T,T-CA,T-CA-CA_1,T-CA-CA_1-HOUSEHOLD,T-CA-CA_1-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_1-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_418
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_587
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_1,T-WI-WI_1-FOODS-FOODS_1-FOODS_1_096
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_501
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_406
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_099
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_2,T-TX-TX_2-FOODS-FOODS_2-FOODS_2_181
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_404
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_409
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_389
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_389
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_702
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_808
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_514
T,T-CA,T-CA-CA_4,T-CA-CA_4-FOODS,T-CA-CA_4-FOODS-FOODS_3,T-CA-CA_4-FOODS-FOODS_3-FOODS_3_714
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_099
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_491
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_179
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_030
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_202
T,T-TX,T-TX-TX_1,T-TX-TX_1-FOODS,T-TX-TX_1-FOODS-FOODS_1,T-TX-TX_1-FOODS-FOODS_1-FOODS_1_218
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_723
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_295
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_2,T-CA-CA_1-FOODS-FOODS_2-FOODS_2_276
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_681
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_607
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_099
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_517
T,T-TX,T-TX-TX_3,T-TX-TX_3-HOUSEHOLD,T-TX-TX_3-HOUSEHOLD-HOUSEHOLD_1,T-TX-TX_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_110
T,T-CA,T-CA-CA_1,T-CA-CA_1-FOODS,T-CA-CA_1-FOODS-FOODS_3,T-CA-CA_1-FOODS-FOODS_3-FOODS_3_491
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_3,T-WI-WI_1-FOODS-FOODS_3-FOODS_3_080
T,T-CA,T-CA-CA_2,T-CA-CA_2-FOODS,T-CA-CA_2-FOODS-FOODS_3,T-CA-CA_2-FOODS-FOODS_3-FOODS_3_723
T,T-WI,T-WI-WI_2,T-WI-WI_2-HOUSEHOLD,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_327
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_329
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_3,T-CA-CA_3-FOODS-FOODS_3-FOODS_3_099
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOBBIES,T-CA-CA_3-HOBBIES-HOBBIES_1,T-CA-CA_3-HOBBIES-HOBBIES_1-HOBBIES_1_254
T,T-CA,T-CA-CA_1,T-CA-CA_1-HOBBIES,T-CA-CA_1-HOBBIES-HOBBIES_1,T-CA-CA_1-HOBBIES-HOBBIES_1-HOBBIES_1_268
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_789
T,T-CA,T-CA-CA_3,T-CA-CA_3-FOODS,T-CA-CA_3-FOODS-FOODS_1,T-CA-CA_3-FOODS-FOODS_1-FOODS_1_018
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_288
T,T-WI,T-WI-WI_1,T-WI-WI_1-FOODS,T-WI-WI_1-FOODS-FOODS_1,T-WI-WI_1-FOODS-FOODS_1-FOODS_1_204
T,T-TX,T-TX-TX_2,T-TX-TX_2-FOODS,T-TX-TX_2-FOODS-FOODS_3,T-TX-TX_2-FOODS-FOODS_3-FOODS_3_228
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_404
T,T-WI,T-WI-WI_2,T-WI-WI_2-FOODS,T-WI-WI_2-FOODS-FOODS_3,T-WI-WI_2-FOODS-FOODS_3-FOODS_3_150
T,T-WI,T-WI-WI_2,T-WI-WI_2-HOUSEHOLD,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1,T-WI-WI_2-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_339
T,T-TX,T-TX-TX_3,T-TX-TX_3-FOODS,T-TX-TX_3-FOODS-FOODS_3,T-TX-TX_3-FOODS-FOODS_3-FOODS_3_607
T,T-CA,T-CA-CA_3,T-CA-CA_3-HOUSEHOLD,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1,T-CA-CA_3-HOUSEHOLD-HOUSEHOLD_1-HOUSEHOLD_1_173
